"EMPLOYER_STATE_PROVINCE","EMPLOYER_CITY","EMPLOYER_POSTAL_CODE","count"
"OHIO","GALLIPOLIS","45631",1
"OHIO","GREENVILLE","45331",1
"OHIO","HAMILTON","45015",1
"OHIO","HURON","44839",1
"OHIO","INDEPENDENCE","44131",1
"OHIO","INDEPENDENCE","44131-8010",1
"OHIO","LAKEWOOD","441074843",1
"OHIO","LORAIN","44052",1
"OHIO","MANTUA","44255",1
"OHIO","MARYSVILLE","43041",1
"OHIO","MAUMEE","43537",1
"OHIO","MIDDLEBURG HEIGHTS","44130",1
"OHIO","MIDDLEFIELD","44062",1
"OHIO","MORAINE","45439",1
"OHIO","NORTH ROYALTON","44133",1
"OHIO","OXFORD","45056",1
"OHIO","PATASKALA","43062",1
"OHIO","PERRYSBURG","43551",1
"OHIO","POWELL","43065",1
"OHIO","RAYMOND","43067",1
"OHIO","SALEM","44460",1
"OHIO","SHAKER HEIGHTS","44122",1
"OHIO","SRONGSVILLE","44136",1
"OHIO","TIFFIN","44883",1
"OHIO","TIPP CITY","45371",1
"OHIO","TOLEDO","43604",1
"OHIO","TOLEDO","43615",1
"OHIO","UNIVERSITY HEIGHTS","44118",1
"OHIO","VALLEY CITY","44280",1
"OHIO","VANDALIA","45377",1
"OHIO","WADSWORTH","44281",1
"OHIO","WEST CHESTER","45070",1
"OHIO","WESTFIELD CENTER","44251",1
"OHIO","WILLOUGHBY","44094-5659",1
"OHIO","YOUNGSTOWN","44504",1
"OHIO 311119893","COLUMBUS","43221",1
"OHIO BALDWIN WALLACE UNIVERSITY","BEREA","44017",1
"OHIO DHVANI INC","WORTHINGTON","43085",1
"OHIO HUNT BUILDERS CORPORATION","CINCINNATI","45202",1
"OHIO N/A","TOLEDO","43606",1
"OHIO NEW INNOVATIONS","UNIONTOWN","44685",1
"OHIO OH","AKRON","44305",1
"OHIO OHIO","COLUMBUS","43219",1
"OHIO OHIO","SOLON","44139",1
"OKLAHOMA","ALTUS","73521",1
"OKLAHOMA","BETHANY","73008",1
"OKLAHOMA","BOSWELL","74727",1
"OKLAHOMA","COLLINSVILLE","74021",1
"OKLAHOMA","DURANT","74701",1
"OKLAHOMA","EDMOND","73013",1
"OKLAHOMA","HOOKER","73945",1
"OKLAHOMA","MIDWEST CITY","73130",1
"OKLAHOMA","NORMAN","73071",1
"OKLAHOMA","OKLAHOMA CITY","73106",1
"OKLAHOMA","OKLAHOMA CITY","73112",1
"OKLAHOMA","OKLAHOMA CITY","73139",1
"OKLAHOMA","OKLAHOMA CITY","73170",1
"OKLAHOMA","OKLAHOMA CITY","73179",1
"OKLAHOMA","TAHLEQUAH","74464",1
"OKLAHOMA","TULSA","74104",1
"OKLAHOMA","TULSA","74105",1
"OKLAHOMA","TULSA","74110",1
"OKLAHOMA","TULSA","74134",1
"OKLAHOMA","TULSA","74145",1
"OKLAHOMA","TULSA","74147-0471",1
"OKLAHOMA CLEVELAND","NORMAN","73019",1
"OKLAHOMA N/A","OOLOGAH","74053",1
"OREGON","ALOHA","97006",1
"OREGON","ASHLAND","97520",1
"OREGON","BEAVERTON","97008",1
"OREGON","BEND","97703",1
"OREGON","CANBY","97013",1
"OREGON","DALLAS","97338",1
"OREGON","EUGENE","97402",1
"OREGON","FOREST GROVE","97116",1
"OREGON","HOOD RIVER","97031",1
"OREGON","KLAMATH FALLS","97601",1
"OREGON","KLAMATH FALLS","97603",1
"OREGON","MILWAUKIE","97222",1
"OREGON","MOLALLA","97038",1
"OREGON","NORTH BEND","97459",1
"OREGON","PORTLAND","97203",1
"OREGON","PORTLAND","97206",1
"OREGON","PORTLAND","97209",1
"OREGON","PORTLAND","97211",1
"OREGON","PORTLAND","97214",1
"OREGON","PORTLAND","97217",1
"OREGON","PORTLAND","97218",1
"OREGON","PORTLAND","97220",1
"OREGON","PORTLAND","97221",1
"OREGON","PORTLAND","97223",1
"OREGON","PORTLAND","97230",1
"OREGON","PORTLAND","97233",1
"OREGON","PORTLAND","97292",1
"OREGON","REDMOND","97756",1
"OREGON","SALEM","97301",1
"OREGON","SALEM","97302",1
"OREGON","TUALATIN","97062",1
"OREGON CENTRAL SD 13J","INDEPENDENCE","97351",1
"OREGON N/A","MONMOUTH","97361",1
"OREGON OREGON","PORTLAND","97205",1
"OREGON SINO-US INVESTMENTS, LLC","PORTLAND","97206",1
"OREGON YAN'S CHINESE RESTAURANT","MCMINNVILLE","97128",1
"PENNSYLVANIA","ARDMORE","19003",1
"PENNSYLVANIA","BALA CYNWYND","19004",1
"PENNSYLVANIA","BENSALEM","19020",1
"PENNSYLVANIA","BRISTOL","19007",1
"PENNSYLVANIA","CENTER VALLEY","18034",1
"PENNSYLVANIA","CHALFONT","18914",1
"PENNSYLVANIA","CLARION","16214",1
"PENNSYLVANIA","COATESVILLE","19320",1
"PENNSYLVANIA","CONCORDVILLE","19331",1
"PENNSYLVANIA","CRANBERRY TOWNSHIP","16066",1
"PENNSYLVANIA","DENVER","17517",1
"PENNSYLVANIA","DUBOIS","15801",1
"PENNSYLVANIA","EASTON","18040",1
"PENNSYLVANIA","EASTON","18045",1
"PENNSYLVANIA","EDDYSTONE","19022",1
"PENNSYLVANIA","EDINBORO","16444",1
"PENNSYLVANIA","ELKINS PARK","19027",1
"PENNSYLVANIA","ELKINS PARK","19027-3162",1
"PENNSYLVANIA","ERIE","16509",1
"PENNSYLVANIA","FRAZER","19355",1
"PENNSYLVANIA","HARRISBURG","17102",1
"PENNSYLVANIA","HARRISBURG","17177",1
"PENNSYLVANIA","HATFIELD","19440",1
"PENNSYLVANIA","LAFAYETTE HILL","19444",1
"PENNSYLVANIA","LANSDOWNE","19050",1
"PENNSYLVANIA","LATROBE","15650",1
"PENNSYLVANIA","LEHIGHTON","18235",1
"PENNSYLVANIA","LINWOOD","19061",1
"PENNSYLVANIA","MEADVILLE","16335",1
"PENNSYLVANIA","MECHANICSBURG","17050",1
"PENNSYLVANIA","MIDDLETOWN","17057",1
"PENNSYLVANIA","MOUNT JOY","17552",1
"PENNSYLVANIA","MURRYSVILLE","15668",1
"PENNSYLVANIA","NORTH WALES","19454",1
"PENNSYLVANIA","OXFORD","19363",1
"PENNSYLVANIA","PAOLI","19301",1
"PENNSYLVANIA","PHILADELPHIA","19101",1
"PENNSYLVANIA","PHILADELPHIA","19102",1
"PENNSYLVANIA","PHILADELPHIA","19106",1
"PENNSYLVANIA","PHILADELPHIA","19115",1
"PENNSYLVANIA","PHILADELPHIA","19116",1
"PENNSYLVANIA","PHILADELPHIA","19123",1
"PENNSYLVANIA","PHILADELPHIA","19128",1
"PENNSYLVANIA","PHILADELPHIA","19129",1
"PENNSYLVANIA","PHILADELPHIA","19131",1
"PENNSYLVANIA","PHILADELPHIA","19136",1
"PENNSYLVANIA","PHILADELPHIA","19146",1
"PENNSYLVANIA","PHILADELPHIA","19147",1
"PENNSYLVANIA","PHILADELPHIA","19154",1
"PENNSYLVANIA","PITTSBURGH","15203",1
"PENNSYLVANIA","PITTSBURGH","15217",1
"PENNSYLVANIA","PITTSBURGH","15229",1
"PENNSYLVANIA","PITTSBURGH","15235",1
"PENNSYLVANIA","PITTSBURGH","15260",1
"PENNSYLVANIA","SAYRE","18440",1
"PENNSYLVANIA","SCHNECKSVILLE","18078",1
"PENNSYLVANIA","SCRANTON","18510",1
"PENNSYLVANIA","SELINSGROVE","17870",1
"PENNSYLVANIA","ST. DAVIDS","19087",1
"PENNSYLVANIA","STATE COLLEGE","16801",1
"PENNSYLVANIA","STATE COLLEGE","16803",1
"PENNSYLVANIA","TELFORD","18969",1
"PENNSYLVANIA","VALLEY FORGE","19406",1
"PENNSYLVANIA","VILLANOVA","19085",1
"PENNSYLVANIA","WARRENDALE","15086",1
"PENNSYLVANIA","WAYNE","19807",1
"PENNSYLVANIA","WEST CONSHOHOCKEN","19428",1
"PENNSYLVANIA","WEXFORD","15090",1
"PENNSYLVANIA","WHITEHALL","18052",1
"PENNSYLVANIA","WILKES-BARRE","18711",1
"PENNSYLVANIA","YORK","17403",1
"PENNSYLVANIA","YORK","17405",1
"PENNSYLVANIA","YORK","17406",1
"PENNSYLVANIA","YORK","17408",1
"PENNSYLVANIA","YORK","17408-1435",1
"PENNSYLVANIA --","NAZARETH","18064",1
"PENNSYLVANIA 1990","PHILADELPHIA","19143",1
"PENNSYLVANIA CHESTER","EXTON","19341",1
"PENNSYLVANIA LEHIGH","WHITEHALL","18052",1
"PENNSYLVANIA MAM SOFTWARE, INC","BLUE BELL","19422",1
"PENNSYLVANIA N/A","PHILADELPHIA","19103",1
"PENNSYLVANIA PA","DUNMORE","18512",1
"PENNSYLVANIA PENNSYLVANIA","LANGHORNE","19047",1
"PENNSYLVANIA PENNSYLVANIA","PHILADELPHIA","19103",1
"PUERTO RICO","CAN╙VANAS","00729",1
"PUERTO RICO","FAJARDO","00738",1
"PUERTO RICO","MANATΦ","00674",1
"PUERTO RICO","MAYAGUEZ","00680",1
"PUERTO RICO PUERTO RICO","SAN JUAN","00918",1
"RHODE ISLAND","BRISTOL","02809",1
"RHODE ISLAND","EXETER","02822",1
"RHODE ISLAND","JOHNSTON","02919-4949",1
"RHODE ISLAND","MIDDLETOWN","02842",1
"RHODE ISLAND","PAWTUCKET","02860",1
"RHODE ISLAND","PROVIDENCE","02904",1
"RHODE ISLAND","PROVIDENCE","02907",1
"RHODE ISLAND","SMITHFIELD","02917",1
"RHODE ISLAND","WARWICK","02886",1
"RHODE ISLAND KENT COUNTY","WARWICK","02886",1
"RHODE ISLAND RI","KINGSTON","02881",1
"SOUTH CAROLINA","AIKEN","29803",1
"SOUTH CAROLINA","CHARLESTON","29403",1
"SOUTH CAROLINA","CHARLESTON","29424",1
"SOUTH CAROLINA","CHARLESTON","29425",1
"SOUTH CAROLINA","COLUMBIA","29203",1
"SOUTH CAROLINA","COLUMBIA","29204",1
"SOUTH CAROLINA","COLUMBIA","29223",1
"SOUTH CAROLINA","CONWAY","29528",1
"SOUTH CAROLINA","ESTILL","29918",1
"SOUTH CAROLINA","FLORENCE","29501",1
"SOUTH CAROLINA","FOLLY BEACH","29439",1
"SOUTH CAROLINA","FORT MILL","29708",1
"SOUTH CAROLINA","GREAT FALLS","29055",1
"SOUTH CAROLINA","GREENVILLE","29613",1
"SOUTH CAROLINA","GREENVILLE","29615",1
"SOUTH CAROLINA","GREER","29650",1
"SOUTH CAROLINA","GREER","29651",1
"SOUTH CAROLINA","HARTSVILLE","29550",1
"SOUTH CAROLINA","HILTON HEAD","29928",1
"SOUTH CAROLINA","LAURENS","29360",1
"SOUTH CAROLINA","LEXINGTON","29072",1
"SOUTH CAROLINA","MARION","29571",1
"SOUTH CAROLINA","MT PLEASANT","29464",1
"SOUTH CAROLINA","NORTH AUGUSTA","29842",1
"SOUTH CAROLINA","PIEDMONT","29673",1
"SOUTH CAROLINA","ROCK HILL","29733",1
"SOUTH CAROLINA","SPARTANBURG","29301",1
"SOUTH CAROLINA","SUMMERVILLE","29483",1
"SOUTH CAROLINA 29707","FORT MILL","29707",1
"SOUTH CAROLINA SC","ORANGEBURG","29115",1
"SOUTH DAKOTA","BONESTEEL","57317",1
"SOUTH DAKOTA","MISSION","57555",1
"SOUTH DAKOTA","RAPID CITY","57703",1
"SOUTH DAKOTA","SIOUX FALLS","57107",1
"SOUTH DAKOTA","SIOUX FALLS","57197",1
"SOUTH DAKOTA","VERMILLION","57069",1
"TENNESSEE","ARLINGTON","38002",1
"TENNESSEE","CHATTANOOGA","37411",1
"TENNESSEE","CHATTANOOGA","37421",1
"TENNESSEE","CLINTON","37716",1
"TENNESSEE","COLUMBIA","38401",1
"TENNESSEE","COOKEVILLE","38501",1
"TENNESSEE","CORDOVA","38016",1
"TENNESSEE","GALLATIN","37066",1
"TENNESSEE","HENDERSONVILLE","37075",1
"TENNESSEE","JEFFERSON CITY","37760",1
"TENNESSEE","KNOXVILLE","37931",1
"TENNESSEE","KNOXVILLE","37932",1
"TENNESSEE","KNOXVILLE","37996",1
"TENNESSEE","LEBANON","37090",1
"TENNESSEE","MCEWEN","37101",1
"TENNESSEE","MEMPHIS","38107",1
"TENNESSEE","MEMPHIS","38108",1
"TENNESSEE","MEMPHIS","38112",1
"TENNESSEE","MEMPHIS","38116",1
"TENNESSEE","MEMPHIS","38118",1
"TENNESSEE","MEMPHIS","38119",1
"TENNESSEE","MEMPHIS","38120",1
"TENNESSEE","MT. JULIET","37122",1
"TENNESSEE","NASHVILE","37211",1
"TENNESSEE","NASHVILLE","37013",1
"TENNESSEE","NASHVILLE","37210",1
"TENNESSEE","NASHVILLE","37215",1
"TENNESSEE","NASHVILLE","37219",1
"TENNESSEE","NASHVILLE","37221",1
"TENNESSEE","OOLTEWAH","37363",1
"TENNESSEE","PARIS","38242",1
"TENNESSEE","PIGEON FORGE","37863",1
"TENNESSEE","ROGERSVILLE","37857",1
"TENNESSEE","SEVIERVILLE","37862",1
"TENNESSEE TENNESSEE(TN)","NASHVILLE","37235",1
"TEXAS","ABILENE","79606",1
"TEXAS","ANTON","79313",1
"TEXAS","ARANSAS PASS","78336",1
"TEXAS","ARLINGTON","76011-5214",1
"TEXAS","ARLINGTON","76012",1
"TEXAS","AUSTIN","78702",1
"TEXAS","AUSTIN","78705",1
"TEXAS","AUSTIN","78727",1
"TEXAS","AUSTIN","78733",1
"TEXAS","AUSTIN","78751",1
"TEXAS","AUSTIN","78752",1
"TEXAS","AUSTIN","78753",1
"TEXAS","AUSTIN","78757",1
"TEXAS","AUSTIN","78759",1
"TEXAS","BACLIFF","77518",1
"TEXAS","BAY CITY","77404",1
"TEXAS","BAYTOWN","77520-1444",1
"TEXAS","BEAUMONT","77705",1
"TEXAS","BEAUMONT","77706",1
"TEXAS","BEAUMONT","77710",1
"TEXAS","BELLAIRE","77401",1
"TEXAS","BELTON","76513",1
"TEXAS","BOWIE","76230",1
"TEXAS","BRENHAM","77833",1
"TEXAS","BRYAN","77801",1
"TEXAS","BRYAN","77802",1
"TEXAS","BULLARD","75757",1
"TEXAS","BURNET","78611",1
"TEXAS","CARROLLTON","75077",1
"TEXAS","CELINA","75009",1
"TEXAS","CLEVELAND","77328",1
"TEXAS","COLLEGE STATION","77840",1
"TEXAS","COLLLEGE STATION","77845",1
"TEXAS","CONROE","77356",1
"TEXAS","COPPERAS COVE","76522",1
"TEXAS","CORDOVA","38016",1
"TEXAS","CORPUS CHRISTI","78410",1
"TEXAS","CROCKETT","75835",1
"TEXAS","CROSS ROADS","76227",1
"TEXAS","CYPRESS","77429",1
"TEXAS","CYPRESS","77433",1
"TEXAS","DALLAS","",1
"TEXAS","DALLAS","75041",1
"TEXAS","DALLAS","75209",1
"TEXAS","DALLAS","75219",1
"TEXAS","DALLAS","75230",1
"TEXAS","DALLAS","75237",1
"TEXAS","DALLAS","75238",1
"TEXAS","DALLAS","75244",1
"TEXAS","DALLAS","752501",1
"TEXAS","DALLAS","75287",1
"TEXAS","DALLAS","75390",1
"TEXAS","DALLAS","76092",1
"TEXAS","DENTON","76207",1
"TEXAS","DENTON","76210",1
"TEXAS","DESOTO","75115",1
"TEXAS","DFW AIRPORT","75261",1
"TEXAS","EARTH","79031",1
"TEXAS","EL PASO","79901",1
"TEXAS","FARMERS BRANCH","75229",1
"TEXAS","FORT WORTH","76107",1
"TEXAS","FORT WORTH","76129",1
"TEXAS","FT WORTH","76107",1
"TEXAS","FULSHEAR","77441",1
"TEXAS","GARLAND","75040",1
"TEXAS","GARLAND","75041",1
"TEXAS","GATESVILLE","76528",1
"TEXAS","GEORGETOWN","78626",1
"TEXAS","GRAND PRAIRIE","75051",1
"TEXAS","GUN BARREL CITY","75156",1
"TEXAS","HALTOM CITY","76117",1
"TEXAS","HIDALGO","78557-2579",1
"TEXAS","HOUSTON","77005",1
"TEXAS","HOUSTON","77006",1
"TEXAS","HOUSTON","77008",1
"TEXAS","HOUSTON","77018",1
"TEXAS","HOUSTON","77019",1
"TEXAS","HOUSTON","77023",1
"TEXAS","HOUSTON","77026",1
"TEXAS","HOUSTON","77034",1
"TEXAS","HOUSTON","77037",1
"TEXAS","HOUSTON","77047",1
"TEXAS","HOUSTON","77051",1
"TEXAS","HOUSTON","77060",1
"TEXAS","HOUSTON","77062",1
"TEXAS","HOUSTON","77065",1
"TEXAS","HOUSTON","77071-2021",1
"TEXAS","HOUSTON","77075",1
"TEXAS","HOUSTON","77076",1
"TEXAS","HOUSTON","77088",1
"TEXAS","HOUSTON","77091",1
"TEXAS","HOUSTON","77450",1
"TEXAS","HOUSTON","77598",1
"TEXAS","HOUSTON","78211",1
"TEXAS","HOUSTON,","77008",1
"TEXAS","HUNTINGTON","75949",1
"TEXAS","HURST","76053",1
"TEXAS","JERSEY VILLAGE","77065",1
"TEXAS","KATY","77450",1
"TEXAS","KILGORE","75662",1
"TEXAS","KINGSVILLE","78363",1
"TEXAS","KINGWOOD","77339",1
"TEXAS","LAKE DALLAS","75065",1
"TEXAS","LAVON","75166",1
"TEXAS","LEANDER","78641",1
"TEXAS","LEWISVILLE","75056",1
"TEXAS","LUBBOCK","79382",1
"TEXAS","LUBBOCK","79407",1
"TEXAS","LUBBOCK","79409-5004",1
"TEXAS","LUBBOCK","79430",1
"TEXAS","LUCAS","75002",1
"TEXAS","MAGNOLIA","77355",1
"TEXAS","MANSFIELD","76063",1
"TEXAS","MARBLE FALLS","78654",1
"TEXAS","MCALLEN","78503",1
"TEXAS","MCGREGOR","76657",1
"TEXAS","MCKINNEY","75071",1
"TEXAS","MESQUITE","75149",1
"TEXAS","MIDLAND","79703",1
"TEXAS","MIDLAND","79705",1
"TEXAS","MIDLAND","79707",1
"TEXAS","MISSION","78572",1
"TEXAS","MISSOURI","77459",1
"TEXAS","MONAHANS","79756",1
"TEXAS","NORTH RICHLAND HILLS","76180",1
"TEXAS","ODESSA","79762",1
"TEXAS","ODESSA","79764",1
"TEXAS","ODONNELL","79351",1
"TEXAS","PARIS","75460",1
"TEXAS","PASADENA","77504",1
"TEXAS","PASADENA","77505",1
"TEXAS","PASADENA","77507",1
"TEXAS","PASADENA","77581",1
"TEXAS","PEARLAND","77047",1
"TEXAS","PECOS","79772",1
"TEXAS","PETTY","75470",1
"TEXAS","PFLUGERVILLE","78660",1
"TEXAS","PHARR","78577",1
"TEXAS","PITTSBURG","75686",1
"TEXAS","PLANO","75086",1
"TEXAS","PORT ARTHUR","77642",1
"TEXAS","PRINCETON","75407",1
"TEXAS","RHOME","76078",1
"TEXAS","RICHMOND","77407-6309",1
"TEXAS","RICHMOND","77469",1
"TEXAS","ROLLINGWOOD","78746",1
"TEXAS","ROUND ROCK","78664",1
"TEXAS","ROUND ROCK","78665",1
"TEXAS","ROUND ROCK","78681",1
"TEXAS","SAN ANTONIO","78201",1
"TEXAS","SAN ANTONIO","78204",1
"TEXAS","SAN ANTONIO","78212",1
"TEXAS","SAN ANTONIO","78219",1
"TEXAS","SAN ANTONIO","78224",1
"TEXAS","SAN ANTONIO","78230",1
"TEXAS","SAN ANTONIO","78233",1
"TEXAS","SAN ANTONIO","78238",1
"TEXAS","SAN ANTONIO","78254",1
"TEXAS","SAN ANTONIO","78259",1
"TEXAS","SCHERTZ","78154",1
"TEXAS","SEAGOVILLE","75159",1
"TEXAS","SNYDER","79549",1
"TEXAS","SPRING","77373",1
"TEXAS","SPRING","77380",1
"TEXAS","SPRING BRANCH","78070",1
"TEXAS","STANTON","79782",1
"TEXAS","STEPHENVILLE","76401",1
"TEXAS","STEPHENVILLE","76402",1
"TEXAS","SUGAR LAND","77479",1
"TEXAS","SUGARLAND","77478",1
"TEXAS","SUGARLAND","77479",1
"TEXAS","SUGARLAND","77498",1
"TEXAS","TEMPLE","76503",1
"TEXAS","TEMPLE","76504",1
"TEXAS","TEXARKANA","75503",1
"TEXAS","TEXAS CITY","77590",1
"TEXAS","THE WOODLANDS","77385",1
"TEXAS","TIMPSON","75975",1
"TEXAS","TOMBALL","77375",1
"TEXAS","TYLER","75701",1
"TEXAS","TYLER","75702",1
"TEXAS","UNIVERSAL CITY","78148",1
"TEXAS","UVALDE","78801",1
"TEXAS","WACO","76703",1
"TEXAS","WACO","76712",1
"TEXAS","WADSWORTH","77483",1
"TEXAS","WALLIS","77485",1
"TEXAS","WEBSTER","77598",1
"TEXAS","WHARTON","77488",1
"TEXAS","WHITE DEER","79097",1
"TEXAS","WICHITA FALLS","76307",1
"TEXAS  ","AUSTIN","78759",1
"TEXAS 75204","DALLAS","75204",1
"TEXAS 76308","WICHITA FALLS","76308",1
"TEXAS 77027","HOUSTON","77027",1
"TEXAS 79360","SEMINOLE","79360",1
"TEXAS BLU DENTAL OF AUSTIN","AUSTIN","78750",1
"TEXAS BOSS OILWELL PRODUCT & MANUFACTURING INC","HOUSTON","77042",1
"TEXAS CASA MAGNA LLC","PLANO","75024",1
"TEXAS HARRIS","HOUSTON","77006",1
"TEXAS IFS","TYLER","75708",1
"TEXAS INVICTUS MEDICAL, INC.","SAN ANTONIO","782321938",1
"TEXAS JEFFERSON COUNTY","GROVES","77619",1
"TEXAS LINKPRO TECHNOLOGIES,INC.","IRVING","75038",1
"TEXAS MARILOU MARTINEZ STEVENS CPA","FORT WORTH","76104",1
"TEXAS MASTERWORD SERVICES, INC.","HOUSTON","77079",1
"TEXAS MOSAIC FAMILY SERVICES","DALLAS","75243",1
"TEXAS MUV, INC.","DALLAS","75248",1
"TEXAS N/A","ANAHUAC","77514",1
"TEXAS N/A","DALLAS","75247",1
"TEXAS N/A","GARLAND","75042",1
"TEXAS N/A","HOUSTON","77002",1
"TEXAS N/A","HOUSTON","77037",1
"TEXAS N/A","HOUSTON","77045",1
"TEXAS NOT APPLICABLE","HOUSTON","77041",1
"TEXAS SELECT OR ENTER","HOUSTON","77090",1
"TEXAS SELECT YOUR ORGANIZATION","RICHMOND","77407",1
"TEXAS TARRANT","FORT WORTH","76119",1
"TEXAS TARRANT","FORT WORTH","76137",1
"TEXAS TEXAS","AUSTIN","78746",1
"TEXAS TEXAS","DALLAS","75254",1
"TEXAS TEXAS","EL PASO","79932",1
"TEXAS TEXAS","FRISCO","75033",1
"TEXAS TEXAS","HOUSTON","77014",1
"TEXAS TEXAS","HOUSTON","77024",1
"TEXAS TEXAS","HOUSTON","77036",1
"TEXAS TEXAS","HOUSTON","77038",1
"TEXAS TEXAS","HOUSTON","77043",1
"TEXAS TEXAS","HOUSTON","77048",1
"TEXAS TEXAS","HOUSTON","77080",1
"TEXAS TEXAS","IRVING","75063",1
"TEXAS TEXAS","PLANO","75024",1
"TEXAS TEXAS","SAN ANTONIO","78258",1
"TEXAS TEXAS","THE WOODLANDS","77381",1
"TEXAS TX","AUSTIN","78717",1
"TEXAS TX","FREDERICKSBURG","78624",1
"TEXAS TX","HOUSTON","77024",1
"TEXAS TX","IRVING","75039",1
"TEXAS TX","PLANO","75024",1
"TEXAS TX","RICAHRDSON","75080",1
"TEXAS TX","STAFFORD","77477",1
"TEXAS TX","STANTON","79782",1
"TEXAS WILLIAMSON COUNTY","ROUND ROCK","78681",1
"UTAH","BOUNTIFUL","84010",1
"UTAH","EPHRAIM","84627",1
"UTAH","HOLLADAY","84124",1
"UTAH","LOGAN","84321",1
"UTAH","NEPHI","84648",1
"UTAH","NORTH LOGAN","84341",1
"UTAH","NORTH SALT LAKE","84054",1
"UTAH","OREM","84057",1
"UTAH","PROVO","84602",1
"UTAH","SALT LAKE CITY","84101",1
"UTAH","SALT LAKE CITY","84102",1
"UTAH","SALT LAKE CITY","84104",1
"UTAH","SALT LAKE CITY","84107",1
"UTAH","SALT LAKE CITY","84115",1
"UTAH","SALT LAKE CITY","84117",1
"UTAH","SALT LAKE CITY","84120",1
"UTAH","SANDY","84092",1
"UTAH","SANDY","84094",1
"UTAH","WEST VALLEY","84118",1
"UTAH","WEST VALLEY CITY","84119",1
"UTAH PDD INVESTMENTS, LLC","WEST VALLEY CITY","84119",1
"UTAH UTAH","LOGAN","84322",1
"UTAH UTAH","PLEASANT GROVE","84062",1
"VERMONT","BRATTLEBORO","05301",1
"VERMONT","BURLINGTON","05401",1
"VERMONT","COLCHESTER","05439",1
"VERMONT","MIDDLEBURY","05753",1
"VERMONT","MILTON","05468",1
"VERMONT","WATERBURY CENTER","05677",1
"VERMONT","WHITE RIVER JUNCTION","05001",1
"VIRGIN ISLANDS","CHARLOTTE AMALIE","00802",1
"VIRGIN ISLANDS","CHRISTIANSTED","00824",1
"VIRGIN ISLANDS ST CROIX","CHRISTIANSTED","00820",1
"VIRGINIA","ALEXANDRIA","22301",1
"VIRGINIA","ALEXANDRIA","22302",1
"VIRGINIA","ALEXANDRIA","22305",1
"VIRGINIA","ALEXANDRIA","22306",1
"VIRGINIA","ALEXANDRIA","22315",1
"VIRGINIA","ARLINGTON","22207",1
"VIRGINIA","BLUEFILED","24605",1
"VIRGINIA","BON AIR","23236",1
"VIRGINIA","BRIDGEWATER","22812",1
"VIRGINIA","CATHARPIN","20143",1
"VIRGINIA","CENTERVILLE","20121",1
"VIRGINIA","CHESAPEAKE","23327",1
"VIRGINIA","CULPEPER","22701",1
"VIRGINIA","FALLS CHURCH","22041",1
"VIRGINIA","FREDERICKSBURG","22407",1
"VIRGINIA","FREDERICKSBURG","22408",1
"VIRGINIA","HAMPTON","23661",1
"VIRGINIA","HAMPTON","23666",1
"VIRGINIA","HARRISONBURG","22802",1
"VIRGINIA","HARRISONBURG","22807",1
"VIRGINIA","HENRICO","23294",1
"VIRGINIA","HOPEWELL","23860",1
"VIRGINIA","MANAKIN-SABOT","23103",1
"VIRGINIA","MANASSAS","20169",1
"VIRGINIA","MANQUIN","23106",1
"VIRGINIA","MCLEAN","22106",1
"VIRGINIA","MCLEAN","22107",1
"VIRGINIA","MIDLOTHIAN","23114",1
"VIRGINIA","N. CHESTERFIELD","23225",1
"VIRGINIA","NORFOLK","23510",1
"VIRGINIA","PAEONIAN SPRINGS","20129",1
"VIRGINIA","RESTON","20152",1
"VIRGINIA","RICHMOND","23173",1
"VIRGINIA","RICHMOND","23223",1
"VIRGINIA","RICHMOND","23233",1
"VIRGINIA","RICHMOND","23234",1
"VIRGINIA","ROANOKE","24016",1
"VIRGINIA","SALEM","24153",1
"VIRGINIA","SANDSTON","23150",1
"VIRGINIA","SOUTH RIDING","20152",1
"VIRGINIA","STONE RIDGE","20105",1
"VIRGINIA","THE PLAINS","20198",1
"VIRGINIA","TYSONS","22012",1
"VIRGINIA","VA BEACH","23464",1
"VIRGINIA","VIRGINIA BEACH","23452",1
"VIRGINIA","WASHINGTON","22747",1
"VIRGINIA","WINCHESTER","22601",1
"VIRGINIA","WOODBRIDGE","22191",1
"VIRGINIA","WOODBRIDGE","22193",1
"VIRGINIA 22315","ALEXANDRIA","22315",1
"VIRGINIA AZURE DREAM SPA","ARLINGTON","22201",1
"VIRGINIA CLARK NEXSEN, INC.","VIRGINIA BEACH","23462",1
"VIRGINIA DULLES ENGINEERING, INC.","CHANTILLY","20151",1
"VIRGINIA FAIRFAX COUNTY","MCLEAN","22102",1
"VIRGINIA HIGH SIERRA POOLS, INC","ARLINGTON","22204",1
"VIRGINIA JOLIMIA SALON & SPA","ALEXANDRIA","22302",1
"VIRGINIA MANASSAS PARK","MANASSAS PARK","20111",1
"VIRGINIA N/A","CHESAPEAKE","23321",1
"VIRGINIA SUITE 410","ARLINGTON","22205",1
"VIRGINIA VA","BLACKSBURG","24060",1
"VIRGINIA VA","BURKE","22015",1
"VIRGINIA VA","FALLS CHURCH","22043",1
"VIRGINIA VA","HERNDON","20170",1
"VIRGINIA VA","SOUTH RIDING","20152",1
"VIRGINIA VIRGINIA","ARLINGTON","22209",1
"VIRGINIA VIRGINIA","ASHBURN","20147",1
"VIRGINIA VIRGINIA","CHANTILLY","20151",1
"VIRGINIA VIRGINIA","DULLES","20166",1
